   1.59063685     -0.918354571     -0.649374723    
   3.20456660E-12   1.83670914     -0.649374723    
   3.20460217E-12   3.20456812E-12   1.94812429    
           1          50           1
  0.142857149      0.142857149       0.00000000    
              (-16.176684529141433,0.0000000000000000)   1.0000000000000000     
     5     1     3  (  -0.686342E-04 ,   0.761307E-04 )
     6     1     3  (  -0.135235E-04 ,   0.104187E-04 )
     7     1     3  (   0.210171E-04 ,  -0.209878E-04 )
    -4     1     3  (   0.180374E-04 ,  -0.226178E-04 )
    -3     1     3  (  -0.605627E-04 ,   0.680110E-04 )
    -2     1     3  (  -0.516455E-04 ,  -0.449560E-04 )
    -1     1     3  (  -0.245329E-02 ,   0.299055E-02 )
     0     2     3  (  -0.641355E-02 ,   0.847347E-02 )
     1     2     3  (  -0.259067E-01 ,   0.321561E-01 )
     2     2     3  (  -0.315828E-01 ,   0.388147E-01 )
     3     2     3  (  -0.133233E-01 ,   0.154931E-01 )
     4     2     3  (  -0.144571E-02 ,   0.172256E-02 )
     5     2     3  (   0.357141E-04 ,   0.310859E-04 )
     6     2     3  (  -0.302529E-04 ,   0.336316E-04 )
     7     2     3  (   0.197799E-04 ,  -0.196073E-04 )
    -4     2     3  (   0.282220E-04 ,  -0.331964E-04 )
    -3     2     3  (  -0.395557E-04 ,   0.389626E-04 )
    -2     2     3  (  -0.479982E-04 ,   0.362232E-04 )
    -1     2     3  (   0.124442E-03 ,   0.108313E-03 )
     0     3     3  (   0.228829E-03 ,   0.199210E-03 )
     1     3     3  (  -0.548197E-02 ,   0.732238E-02 )
     2     3     3  (  -0.133233E-01 ,   0.154931E-01 )
     3     3     3  (  -0.898758E-02 ,   0.101604E-01 )
     4     3     3  (  -0.187008E-02 ,   0.228038E-02 )
     5     3     3  (  -0.329444E-04 ,   0.495071E-04 )
     6     3     3  (  -0.621096E-06 ,  -0.541786E-06 )
     7     3     3  (   0.434891E-05 ,  -0.973830E-05 )
    -3     3     3  (   0.327483E-04 ,  -0.316729E-04 )
    -2     3     3  (  -0.131410E-03 ,   0.145558E-03 )
    -1     3     3  (   0.117784E-03 ,  -0.107953E-03 )
     0     4     3  (   0.668302E-04 ,  -0.621731E-04 )
     1     4     3  (   0.431855E-04 ,   0.376138E-04 )
     2     4     3  (  -0.144571E-02 ,   0.172256E-02 )
     3     4     3  (  -0.187008E-02 ,   0.228038E-02 )
     4     4     3  (  -0.647236E-03 ,   0.660108E-03 )
     5     4     3  (   0.580686E-04 ,  -0.112192E-03 )
     6     4     3  (   0.257893E-04 ,  -0.187156E-04 )
     7     4     3  (  -0.555635E-05 ,  -0.483611E-05 )
    -3     4     3  (   0.242171E-04 ,  -0.280917E-04 )
    -2     4     3  (   0.780819E-05 ,  -0.939852E-05 )
    -1     4     3  (  -0.168990E-03 ,   0.166991E-03 )
     0     5     3  (  -0.114453E-03 ,   0.115899E-03 )
     1     5     3  (  -0.686342E-04 ,   0.761307E-04 )
     2     5     3  (   0.357141E-04 ,   0.310859E-04 )
     3     5     3  (  -0.329444E-04 ,   0.495071E-04 )
     4     5     3  (   0.580686E-04 ,  -0.112192E-03 )
     5     5     3  (   0.935631E-04 ,  -0.832790E-04 )
     6     5     3  (  -0.124490E-05 ,  -0.310366E-06 )
     7     5     3  (  -0.545194E-05 ,   0.138754E-06 )
    -2     5     3  (   0.357784E-04 ,  -0.365195E-04 )
    -1     5     3  (   0.156524E-04 ,  -0.154093E-04 )
     0     6     3  (   0.333987E-04 ,  -0.381443E-04 )
     1     6     3  (  -0.135235E-04 ,   0.104187E-04 )
     2     6     3  (  -0.302529E-04 ,   0.336316E-04 )
     3     6     3  (  -0.621097E-06 ,  -0.541784E-06 )
     4     6     3  (   0.257893E-04 ,  -0.187156E-04 )
     5     6     3  (  -0.124490E-05 ,  -0.310366E-06 )
     6     6     3  (  -0.129209E-04 ,   0.638571E-05 )
    -1     6     3  (   0.195494E-04 ,  -0.212690E-04 )
     1     7     3  (   0.210171E-04 ,  -0.209878E-04 )
     2     7     3  (   0.197799E-04 ,  -0.196073E-04 )
     3     7     3  (   0.434891E-05 ,  -0.973830E-05 )
     4     7     3  (  -0.555635E-05 ,  -0.483611E-05 )
     5     7     3  (  -0.545194E-05 ,   0.138753E-06 )
     0    -4     3  (   0.725321E-05 ,  -0.650041E-05 )
     1    -4     3  (   0.180374E-04 ,  -0.226178E-04 )
     2    -4     3  (   0.282220E-04 ,  -0.331964E-04 )
    -3    -4     3  (  -0.121365E-04 ,   0.321924E-05 )
    -2    -4     3  (  -0.713727E-05 ,   0.386635E-05 )
    -1    -4     3  (  -0.456701E-06 ,  -0.398060E-06 )
     0    -3     3  (   0.208406E-04 ,   0.181431E-04 )
     1    -3     3  (  -0.605628E-04 ,   0.680110E-04 )
     2    -3     3  (  -0.395557E-04 ,   0.389626E-04 )
     3    -3     3  (   0.327483E-04 ,  -0.316729E-04 )
     4    -3     3  (   0.242171E-04 ,  -0.280917E-04 )
    -4    -3     3  (  -0.121365E-04 ,   0.321924E-05 )
    -3    -3     3  (  -0.806779E-05 ,   0.808943E-05 )
    -2    -3     3  (   0.232667E-04 ,  -0.299988E-04 )
    -1    -3     3  (   0.610393E-04 ,  -0.556653E-04 )
     0    -2     3  (  -0.247232E-03 ,   0.251329E-03 )
     1    -2     3  (  -0.516455E-04 ,  -0.449561E-04 )
     2    -2     3  (  -0.479982E-04 ,   0.362232E-04 )
     3    -2     3  (  -0.131410E-03 ,   0.145558E-03 )
     4    -2     3  (   0.780819E-05 ,  -0.939852E-05 )
     5    -2     3  (   0.357784E-04 ,  -0.365195E-04 )
    -4    -2     3  (  -0.713727E-05 ,   0.386635E-05 )
    -3    -2     3  (   0.232667E-04 ,  -0.299988E-04 )
    -2    -2     3  (   0.139220E-03 ,  -0.134156E-03 )
    -1    -2     3  (   0.156611E-04 ,   0.913263E-04 )
     0    -1     3  (  -0.418398E-02 ,   0.435208E-02 )
     1    -1     3  (  -0.245329E-02 ,   0.299055E-02 )
     2    -1     3  (   0.124442E-03 ,   0.108313E-03 )
     3    -1     3  (   0.117784E-03 ,  -0.107953E-03 )
     4    -1     3  (  -0.168990E-03 ,   0.166991E-03 )
     5    -1     3  (   0.156524E-04 ,  -0.154093E-04 )
     6    -1     3  (   0.195494E-04 ,  -0.212690E-04 )
    -4    -1     3  (  -0.456701E-06 ,  -0.398060E-06 )
    -3    -1     3  (   0.610393E-04 ,  -0.556653E-04 )
    -2    -1     3  (   0.156611E-04 ,   0.913263E-04 )
    -1    -1     3  (  -0.176766E-02 ,   0.190936E-02 )
     0     0     4  (  -0.887745E-03 ,   0.119522E-02 )
     1     0     4  (  -0.219139E-02 ,   0.262733E-02 )
     2     0     4  (  -0.126600E-02 ,   0.152196E-02 )
     3     0     4  (  -0.906806E-04 ,   0.131546E-03 )
     4     0     4  (  -0.979952E-05 ,  -0.853166E-05 )
     5     0     4  (  -0.170588E-04 ,   0.149741E-04 )
     6     0     4  (   0.250848E-04 ,  -0.262912E-04 )
    -4     0     4  (  -0.199526E-05 ,  -0.173692E-05 )
    -3     0     4  (  -0.543766E-05 ,   0.807983E-05 )
    -2     0     4  (   0.761976E-04 ,  -0.101821E-03 )
    -1     0     4  (   0.125810E-03 ,  -0.132252E-03 )
     0     1     4  (  -0.219139E-02 ,   0.262733E-02 )
     1     1     4  (  -0.649149E-02 ,   0.769812E-02 )
     2     1     4  (  -0.630182E-02 ,   0.783761E-02 )
     3     1     4  (  -0.207795E-02 ,   0.261931E-02 )
     4     1     4  (  -0.523646E-04 ,   0.747673E-04 )
     5     1     4  (  -0.613183E-05 ,  -0.533967E-05 )
     6     1     4  (   0.780124E-05 ,  -0.802487E-05 )
     7     1     4  (   0.848493E-05 ,  -0.873639E-05 )
    -3     1     4  (   0.163941E-05 ,   0.142656E-05 )
    -2     1     4  (   0.590077E-04 ,  -0.693608E-04 )
    -1     1     4  (   0.264933E-04 ,   0.427000E-04 )
     0     2     4  (  -0.126600E-02 ,   0.152196E-02 )
     1     2     4  (  -0.630182E-02 ,   0.783761E-02 )
     2     2     4  (  -0.987271E-02 ,   0.120111E-01 )
     3     2     4  (  -0.539758E-02 ,   0.646903E-02 )
     4     2     4  (  -0.753025E-03 ,   0.992939E-03 )
     5     2     4  (   0.659413E-04 ,  -0.784801E-04 )
     6     2     4  (  -0.840634E-06 ,  -0.732475E-06 )
     7     2     4  (   0.796170E-05 ,  -0.104107E-04 )
    -3     2     4  (   0.118133E-04 ,  -0.979094E-05 )
    -2     2     4  (   0.192059E-05 ,   0.167230E-05 )
    -1     2     4  (   0.292580E-04 ,  -0.525341E-04 )
     0     3     4  (  -0.906806E-04 ,   0.131546E-03 )
     1     3     4  (  -0.207795E-02 ,   0.261931E-02 )
     2     3     4  (  -0.539758E-02 ,   0.646903E-02 )
     3     3     4  (  -0.445073E-02 ,   0.544638E-02 )
     4     3     4  (  -0.116191E-02 ,   0.137428E-02 )
     5     3     4  (   0.821026E-04 ,  -0.140912E-03 )
     6     3     4  (   0.291397E-04 ,  -0.346031E-04 )
     7     3     4  (  -0.334325E-05 ,  -0.290956E-05 )
    -3     3     4  (   0.127239E-04 ,  -0.158817E-04 )
    -2     3     4  (   0.676457E-06 ,  -0.559187E-06 )
    -1     3     4  (  -0.176654E-04 ,  -0.153765E-04 )
     0     4     4  (  -0.979952E-05 ,  -0.853166E-05 )
     1     4     4  (  -0.523646E-04 ,   0.747673E-04 )
     2     4     4  (  -0.753025E-03 ,   0.992939E-03 )
     3     4     4  (  -0.116191E-02 ,   0.137428E-02 )
     4     4     4  (  -0.337765E-03 ,   0.261084E-03 )
     5     4     4  (   0.181996E-03 ,  -0.216552E-03 )
     6     4     4  (   0.425511E-04 ,  -0.428348E-04 )
     7     4     4  (  -0.904593E-05 ,   0.565062E-05 )
    -2     4     4  (   0.289957E-04 ,  -0.262029E-04 )
    -1     4     4  (  -0.193288E-04 ,   0.171768E-04 )
     0     5     4  (  -0.170588E-04 ,   0.149741E-04 )
     1     5     4  (  -0.613183E-05 ,  -0.533967E-05 )
     2     5     4  (   0.659413E-04 ,  -0.784801E-04 )
     3     5     4  (   0.821026E-04 ,  -0.140912E-03 )
     4     5     4  (   0.181996E-03 ,  -0.216552E-03 )
     5     5     4  (   0.135890E-03 ,  -0.133172E-03 )
     6     5     4  (   0.701661E-05 ,  -0.108560E-04 )
     7     5     4  (  -0.122733E-04 ,   0.156750E-04 )
    -1     5     4  (   0.271655E-04 ,  -0.275609E-04 )
     0     6     4  (   0.250848E-04 ,  -0.262912E-04 )
     1     6     4  (   0.780124E-05 ,  -0.802487E-05 )
     2     6     4  (  -0.840634E-06 ,  -0.732475E-06 )
     3     6     4  (   0.291397E-04 ,  -0.346031E-04 )
     4     6     4  (   0.425511E-04 ,  -0.428348E-04 )
     5     6     4  (   0.701661E-05 ,  -0.108560E-04 )
     6     6     4  (  -0.180358E-04 ,   0.223379E-04 )
     7     6     4  (  -0.105895E-04 ,   0.118151E-04 )
     1     7     4  (   0.848493E-05 ,  -0.873639E-05 )
     2     7     4  (   0.796170E-05 ,  -0.104107E-04 )
     3     7     4  (  -0.334325E-05 ,  -0.290956E-05 )
     4     7     4  (  -0.904593E-05 ,   0.565062E-05 )
     5     7     4  (  -0.122733E-04 ,   0.156750E-04 )
     6     7     4  (  -0.105895E-04 ,   0.118151E-04 )
     0    -4     4  (  -0.199526E-05 ,  -0.173692E-05 )
     0    -3     4  (  -0.543766E-05 ,   0.807983E-05 )
     1    -3     4  (   0.163941E-05 ,   0.142656E-05 )
     2    -3     4  (   0.118133E-04 ,  -0.979094E-05 )
     3    -3     4  (   0.127239E-04 ,  -0.158817E-04 )
    -2    -3     4  (  -0.219561E-04 ,   0.183079E-04 )
    -1    -3     4  (  -0.161275E-04 ,   0.132975E-04 )
     0    -2     4  (   0.761976E-04 ,  -0.101821E-03 )
     1    -2     4  (   0.590077E-04 ,  -0.693608E-04 )
     2    -2     4  (   0.192059E-05 ,   0.167230E-05 )
     3    -2     4  (   0.676457E-06 ,  -0.559187E-06 )
     4    -2     4  (   0.289957E-04 ,  -0.262029E-04 )
    -3    -2     4  (  -0.219561E-04 ,   0.183079E-04 )
    -2    -2     4  (  -0.459433E-05 ,   0.639579E-05 )
    -1    -2     4  (   0.555623E-04 ,  -0.471599E-04 )
     0    -1     4  (   0.125810E-03 ,  -0.132252E-03 )
     1    -1     4  (   0.264933E-04 ,   0.427000E-04 )
     2    -1     4  (   0.292580E-04 ,  -0.525341E-04 )
     3    -1     4  (  -0.176654E-04 ,  -0.153765E-04 )
     4    -1     4  (  -0.193288E-04 ,   0.171768E-04 )
     5    -1     4  (   0.271655E-04 ,  -0.275609E-04 )
    -3    -1     4  (  -0.161275E-04 ,   0.132975E-04 )
    -2    -1     4  (   0.555623E-04 ,  -0.471599E-04 )
    -1    -1     4  (   0.163002E-03 ,  -0.208638E-03 )
     0     0     5  (   0.185931E-03 ,  -0.198804E-03 )
     1     0     5  (   0.247286E-03 ,  -0.307902E-03 )
     2     0     5  (   0.236121E-03 ,  -0.275243E-03 )
     3     0     5  (   0.126047E-03 ,  -0.150227E-03 )
     4     0     5  (   0.143476E-04 ,  -0.215130E-04 )
     5     0     5  (   0.236734E-05 ,   0.206091E-05 )
     6     0     5  (   0.453350E-05 ,  -0.334021E-05 )
    -2     0     5  (  -0.306105E-04 ,   0.297511E-04 )
    -1     0     5  (   0.386302E-04 ,  -0.356411E-04 )
     0     1     5  (   0.247286E-03 ,  -0.307902E-03 )
     1     1     5  (   0.234231E-03 ,  -0.246242E-03 )
     2     1     5  (   0.942459E-04 ,  -0.544022E-04 )
     3     1     5  (   0.178247E-03 ,  -0.228858E-03 )
     4     1     5  (   0.142094E-03 ,  -0.190405E-03 )
     5     1     5  (   0.124790E-04 ,  -0.189613E-04 )
     6     1     5  (   0.199313E-05 ,   0.173538E-05 )
    -2     1     5  (  -0.199140E-04 ,   0.209836E-04 )
    -1     1     5  (   0.632179E-04 ,  -0.663932E-04 )
     0     2     5  (   0.236121E-03 ,  -0.275243E-03 )
     1     2     5  (   0.942459E-04 ,  -0.544022E-04 )
     2     2     5  (  -0.410400E-03 ,   0.478328E-03 )
     3     2     5  (  -0.161469E-03 ,   0.188467E-03 )
     4     2     5  (   0.207713E-03 ,  -0.254199E-03 )
     5     2     5  (   0.990106E-04 ,  -0.129344E-03 )
     6     2     5  (  -0.687267E-05 ,   0.883362E-05 )
     7     2     5  (  -0.575501E-06 ,  -0.500582E-06 )
    -2     2     5  (  -0.806804E-05 ,   0.130502E-04 )
    -1     2     5  (   0.331353E-04 ,  -0.445503E-04 )
     0     3     5  (   0.126047E-03 ,  -0.150227E-03 )
     1     3     5  (   0.178247E-03 ,  -0.228858E-03 )
     2     3     5  (  -0.161469E-03 ,   0.188467E-03 )
     3     3     5  (  -0.227472E-03 ,   0.292401E-03 )
     4     3     5  (   0.151462E-03 ,  -0.229690E-03 )
     5     3     5  (   0.186426E-03 ,  -0.240411E-03 )
     6     3     5  (   0.845453E-05 ,  -0.148313E-04 )
     7     3     5  (  -0.921388E-05 ,   0.932181E-05 )
    -2     3     5  (   0.356692E-05 ,   0.310457E-05 )
    -1     3     5  (  -0.460539E-06 ,   0.747141E-06 )
     0     4     5  (   0.143476E-04 ,  -0.215130E-04 )
     1     4     5  (   0.142094E-03 ,  -0.190405E-03 )
     2     4     5  (   0.207713E-03 ,  -0.254199E-03 )
     3     4     5  (   0.151462E-03 ,  -0.229690E-03 )
     4     4     5  (   0.264996E-03 ,  -0.354783E-03 )
     5     4     5  (   0.205247E-03 ,  -0.240772E-03 )
     6     4     5  (   0.176870E-04 ,  -0.232235E-04 )
     7     4     5  (  -0.166929E-04 ,   0.222953E-04 )
    -1     4     5  (   0.113451E-05 ,   0.987640E-06 )
     0     5     5  (   0.236734E-05 ,   0.206091E-05 )
     1     5     5  (   0.124790E-04 ,  -0.189613E-04 )
     2     5     5  (   0.990106E-04 ,  -0.129344E-03 )
     3     5     5  (   0.186426E-03 ,  -0.240411E-03 )
     4     5     5  (   0.205247E-03 ,  -0.240772E-03 )
     5     5     5  (   0.102351E-03 ,  -0.121572E-03 )
     6     5     5  (  -0.677338E-05 ,   0.116085E-04 )
     7     5     5  (  -0.232642E-04 ,   0.283033E-04 )
    -1     5     5  (   0.646676E-05 ,  -0.623336E-05 )
     0     6     5  (   0.453350E-05 ,  -0.334021E-05 )
     1     6     5  (   0.199313E-05 ,   0.173538E-05 )
     2     6     5  (  -0.687267E-05 ,   0.883362E-05 )
     3     6     5  (   0.845453E-05 ,  -0.148313E-04 )
     4     6     5  (   0.176870E-04 ,  -0.232235E-04 )
     5     6     5  (  -0.677338E-05 ,   0.116085E-04 )
     6     6     5  (  -0.326576E-04 ,   0.404901E-04 )
     7     6     5  (  -0.165305E-04 ,   0.141482E-04 )
     2     7     5  (  -0.575501E-06 ,  -0.500582E-06 )
     3     7     5  (  -0.921388E-05 ,   0.932181E-05 )
     4     7     5  (  -0.166929E-04 ,   0.222953E-04 )
     5     7     5  (  -0.232642E-04 ,   0.283033E-04 )
     6     7     5  (  -0.165305E-04 ,   0.141482E-04 )
     0    -2     5  (  -0.306105E-04 ,   0.297511E-04 )
     1    -2     5  (  -0.199140E-04 ,   0.209836E-04 )
     2    -2     5  (  -0.806804E-05 ,   0.130502E-04 )
     3    -2     5  (   0.356692E-05 ,   0.310457E-05 )
    -1    -2     5  (  -0.256032E-04 ,   0.302759E-04 )
     0    -1     5  (   0.386302E-04 ,  -0.356411E-04 )
     1    -1     5  (   0.632179E-04 ,  -0.663932E-04 )
     2    -1     5  (   0.331353E-04 ,  -0.445503E-04 )
     3    -1     5  (  -0.460539E-06 ,   0.747140E-06 )
     4    -1     5  (   0.113451E-05 ,   0.987639E-06 )
     5    -1     5  (   0.646676E-05 ,  -0.623336E-05 )
    -2    -1     5  (  -0.256032E-04 ,   0.302759E-04 )
    -1    -1     5  (  -0.266536E-04 ,   0.227193E-04 )
     0     0     6  (  -0.474528E-04 ,   0.552189E-04 )
     1     0     6  (  -0.390059E-04 ,   0.385498E-04 )
     2     0     6  (  -0.227331E-04 ,   0.270459E-04 )
     3     0     6  (  -0.268543E-04 ,   0.368031E-04 )
     4     0     6  (  -0.219542E-04 ,   0.323322E-04 )
     5     0     6  (  -0.528213E-05 ,   0.726469E-05 )
    -1     0     6  (  -0.194481E-04 ,   0.241283E-04 )
     0     1     6  (  -0.390060E-04 ,   0.385498E-04 )
     1     1     6  (   0.373905E-04 ,  -0.397842E-04 )
     2     1     6  (   0.868407E-04 ,  -0.992177E-04 )
     3     1     6  (   0.561237E-04 ,  -0.709407E-04 )
     4     1     6  (  -0.823203E-05 ,   0.902977E-05 )
     5     1     6  (  -0.235518E-04 ,   0.307071E-04 )
     6     1     6  (  -0.268331E-05 ,   0.495097E-05 )
    -1     1     6  (  -0.309379E-04 ,   0.389849E-04 )
     0     2     6  (  -0.227331E-04 ,   0.270459E-04 )
     1     2     6  (   0.868407E-04 ,  -0.992177E-04 )
     2     2     6  (   0.201625E-03 ,  -0.249761E-03 )
     3     2     6  (   0.210666E-03 ,  -0.251532E-03 )
     4     2     6  (   0.954799E-04 ,  -0.115181E-03 )
     5     2     6  (  -0.131038E-04 ,   0.176281E-04 )
     6     2     6  (  -0.225813E-04 ,   0.284713E-04 )
    -1     2     6  (  -0.289872E-04 ,   0.325299E-04 )
     0     3     6  (  -0.268543E-04 ,   0.368031E-04 )
     1     3     6  (   0.561237E-04 ,  -0.709407E-04 )
     2     3     6  (   0.210666E-03 ,  -0.251532E-03 )
     3     3     6  (   0.260457E-03 ,  -0.313130E-03 )
     4     3     6  (   0.177713E-03 ,  -0.225169E-03 )
     5     3     6  (   0.308115E-04 ,  -0.416857E-04 )
     6     3     6  (  -0.331747E-04 ,   0.383402E-04 )
     7     3     6  (  -0.748310E-05 ,   0.960888E-05 )
    -1     3     6  (  -0.139753E-04 ,   0.147923E-04 )
     0     4     6  (  -0.219542E-04 ,   0.323322E-04 )
     1     4     6  (  -0.823203E-05 ,   0.902977E-05 )
     2     4     6  (   0.954799E-04 ,  -0.115181E-03 )
     3     4     6  (   0.177713E-03 ,  -0.225169E-03 )
     4     4     6  (   0.158796E-03 ,  -0.197117E-03 )
     5     4     6  (   0.425393E-04 ,  -0.523063E-04 )
     6     4     6  (  -0.332441E-04 ,   0.439841E-04 )
     7     4     6  (  -0.178895E-04 ,   0.237109E-04 )
     0     5     6  (  -0.528213E-05 ,   0.726469E-05 )
     1     5     6  (  -0.235518E-04 ,   0.307071E-04 )
     2     5     6  (  -0.131038E-04 ,   0.176281E-04 )
     3     5     6  (   0.308115E-04 ,  -0.416857E-04 )
     4     5     6  (   0.425393E-04 ,  -0.523063E-04 )
     5     5     6  (  -0.420262E-05 ,   0.984907E-05 )
     6     5     6  (  -0.424579E-04 ,   0.559783E-04 )
     7     5     6  (  -0.216644E-04 ,   0.228309E-04 )
     1     6     6  (  -0.268331E-05 ,   0.495097E-05 )
     2     6     6  (  -0.225813E-04 ,   0.284713E-04 )
     3     6     6  (  -0.331747E-04 ,   0.383402E-04 )
     4     6     6  (  -0.332441E-04 ,   0.439841E-04 )
     5     6     6  (  -0.424579E-04 ,   0.559783E-04 )
     6     6     6  (  -0.404007E-04 ,   0.442557E-04 )
     3     7     6  (  -0.748310E-05 ,   0.960888E-05 )
     4     7     6  (  -0.178895E-04 ,   0.237109E-04 )
     5     7     6  (  -0.216644E-04 ,   0.228309E-04 )
     0    -1     6  (  -0.194481E-04 ,   0.241283E-04 )
     1    -1     6  (  -0.309379E-04 ,   0.389849E-04 )
     2    -1     6  (  -0.289872E-04 ,   0.325299E-04 )
     3    -1     6  (  -0.139753E-04 ,   0.147923E-04 )
     1     1     7  (  -0.241903E-04 ,   0.318356E-04 )
     2     1     7  (  -0.439395E-04 ,   0.545918E-04 )
     3     1     7  (  -0.443322E-04 ,   0.498157E-04 )
     4     1     7  (  -0.244839E-04 ,   0.278597E-04 )
     1     2     7  (  -0.439395E-04 ,   0.545918E-04 )
     2     2     7  (  -0.635429E-04 ,   0.701570E-04 )
     3     2     7  (  -0.587302E-04 ,   0.693489E-04 )
     4     2     7  (  -0.511510E-04 ,   0.666249E-04 )
     5     2     7  (  -0.312369E-04 ,   0.404728E-04 )
     1     3     7  (  -0.443322E-04 ,   0.498157E-04 )
     2     3     7  (  -0.587302E-04 ,   0.693489E-04 )
     3     3     7  (  -0.543599E-04 ,   0.693646E-04 )
     4     3     7  (  -0.589191E-04 ,   0.720273E-04 )
     5     3     7  (  -0.536910E-04 ,   0.625504E-04 )
     6     3     7  (  -0.183701E-04 ,   0.222959E-04 )
     1     4     7  (  -0.244839E-04 ,   0.278597E-04 )
     2     4     7  (  -0.511510E-04 ,   0.666249E-04 )
     3     4     7  (  -0.589191E-04 ,   0.720273E-04 )
     4     4     7  (  -0.586814E-04 ,   0.692809E-04 )
     5     4     7  (  -0.556844E-04 ,   0.699973E-04 )
     6     4     7  (  -0.311766E-04 ,   0.422373E-04 )
     2     5     7  (  -0.312369E-04 ,   0.404728E-04 )
     3     5     7  (  -0.536910E-04 ,   0.625504E-04 )
     4     5     7  (  -0.556844E-04 ,   0.699973E-04 )
     5     5     7  (  -0.524741E-04 ,   0.694375E-04 )
     6     5     7  (  -0.332833E-04 ,   0.394225E-04 )
     3     6     7  (  -0.183701E-04 ,   0.222959E-04 )
     4     6     7  (  -0.311766E-04 ,   0.422373E-04 )
     5     6     7  (  -0.332833E-04 ,   0.394225E-04 )
    -6    -6    -7  (  -0.241906E-04 ,   0.318360E-04 )
    -5    -6    -7  (  -0.439399E-04 ,   0.545923E-04 )
    -4    -6    -7  (  -0.443325E-04 ,   0.498160E-04 )
    -3    -6    -7  (  -0.244840E-04 ,   0.278597E-04 )
    -6    -5    -7  (  -0.439399E-04 ,   0.545923E-04 )
    -5    -5    -7  (  -0.635434E-04 ,   0.701574E-04 )
    -4    -5    -7  (  -0.587305E-04 ,   0.693491E-04 )
    -3    -5    -7  (  -0.511510E-04 ,   0.666250E-04 )
    -2    -5    -7  (  -0.312369E-04 ,   0.404728E-04 )
    -6    -4    -7  (  -0.443325E-04 ,   0.498160E-04 )
    -5    -4    -7  (  -0.587305E-04 ,   0.693491E-04 )
    -4    -4    -7  (  -0.543599E-04 ,   0.693647E-04 )
    -3    -4    -7  (  -0.589191E-04 ,   0.720272E-04 )
    -2    -4    -7  (  -0.536908E-04 ,   0.625503E-04 )
    -1    -4    -7  (  -0.183700E-04 ,   0.222957E-04 )
    -6    -3    -7  (  -0.244840E-04 ,   0.278597E-04 )
    -5    -3    -7  (  -0.511510E-04 ,   0.666250E-04 )
    -4    -3    -7  (  -0.589191E-04 ,   0.720272E-04 )
    -3    -3    -7  (  -0.586812E-04 ,   0.692808E-04 )
    -2    -3    -7  (  -0.556840E-04 ,   0.699969E-04 )
    -1    -3    -7  (  -0.311762E-04 ,   0.422369E-04 )
    -5    -2    -7  (  -0.312369E-04 ,   0.404728E-04 )
    -4    -2    -7  (  -0.536908E-04 ,   0.625503E-04 )
    -3    -2    -7  (  -0.556840E-04 ,   0.699969E-04 )
    -2    -2    -7  (  -0.524736E-04 ,   0.694370E-04 )
    -1    -2    -7  (  -0.332828E-04 ,   0.394221E-04 )
    -4    -1    -7  (  -0.183700E-04 ,   0.222957E-04 )
    -3    -1    -7  (  -0.311762E-04 ,   0.422369E-04 )
    -2    -1    -7  (  -0.332828E-04 ,   0.394221E-04 )
     0     0    -6  (  -0.404000E-04 ,   0.442550E-04 )
    -5     0    -6  (  -0.268322E-05 ,   0.495090E-05 )
    -4     0    -6  (  -0.225810E-04 ,   0.284710E-04 )
    -3     0    -6  (  -0.331744E-04 ,   0.383399E-04 )
    -2     0    -6  (  -0.332437E-04 ,   0.439836E-04 )
    -1     0    -6  (  -0.424572E-04 ,   0.559776E-04 )
    -3     1    -6  (  -0.748293E-05 ,   0.960867E-05 )
    -2     1    -6  (  -0.178890E-04 ,   0.237105E-04 )
    -1     1    -6  (  -0.216639E-04 ,   0.228306E-04 )
    -6    -7    -6  (  -0.194485E-04 ,   0.241287E-04 )
    -5    -7    -6  (  -0.309385E-04 ,   0.389855E-04 )
    -4    -7    -6  (  -0.289877E-04 ,   0.325304E-04 )
    -3    -7    -6  (  -0.139756E-04 ,   0.147926E-04 )
    -7    -6    -6  (  -0.194485E-04 ,   0.241287E-04 )
    -6    -6    -6  (  -0.474536E-04 ,   0.552196E-04 )
    -5    -6    -6  (  -0.390065E-04 ,   0.385502E-04 )
    -4    -6    -6  (  -0.227334E-04 ,   0.270461E-04 )
    -3    -6    -6  (  -0.268546E-04 ,   0.368034E-04 )
    -2    -6    -6  (  -0.219544E-04 ,   0.323324E-04 )
    -1    -6    -6  (  -0.528220E-05 ,   0.726474E-05 )
     0    -5    -6  (  -0.268322E-05 ,   0.495090E-05 )
    -7    -5    -6  (  -0.309385E-04 ,   0.389855E-04 )
    -6    -5    -6  (  -0.390065E-04 ,   0.385502E-04 )
    -5    -5    -6  (   0.373909E-04 ,  -0.397846E-04 )
    -4    -5    -6  (   0.868414E-04 ,  -0.992184E-04 )
    -3    -5    -6  (   0.561240E-04 ,  -0.709410E-04 )
    -2    -5    -6  (  -0.823210E-05 ,   0.902976E-05 )
    -1    -5    -6  (  -0.235518E-04 ,   0.307070E-04 )
     0    -4    -6  (  -0.225810E-04 ,   0.284710E-04 )
    -7    -4    -6  (  -0.289877E-04 ,   0.325304E-04 )
    -6    -4    -6  (  -0.227334E-04 ,   0.270461E-04 )
    -5    -4    -6  (   0.868414E-04 ,  -0.992184E-04 )
    -4    -4    -6  (   0.201626E-03 ,  -0.249762E-03 )
    -3    -4    -6  (   0.210667E-03 ,  -0.251532E-03 )
